commit,probability,prediction,vulnerability_type
fe95848c161ac814dfba31e90ff5ddb89c99142f,0.0,0,0
bfd5e17400d444f1c8373664d624038ef97a9f42,0.0,0,0
58eb59e7fb8846e7b47335d5f7ac298bcaca6f72,0.01,1,CWE-89
977892566b288d19a8e456df83cc82dc41d30328,0.02,0,0
8cb9d5ebae0d47f00f4e4f71fd405d42441831e3,0.01,0,0
7bdab1cd194292c648468818fbc9cbee8b0ea524,0.0,0,0
ba23bed340bab31b8c233f27acb181516f9de60c,0.0,0,0
e18405e2e3816fcff8dc92166e0bf2935a95dcfa,0.02,0,0
79d527998a4b6d871485c6597ad8d9082fa69ece,0.0,1,CWE-434
5534eed712b448d4d000a4d66a49cabc4fa3ad26,0.01,0,0
bb62c18ec91a9d481fc770266e8286cdaaa7f063,0.0,0,0
0365265e69e29038de668b63be0aea0bd3f450ea,0.0,0,0
e780e0d1571462e506edb1f98fd954f0df1227fb,0.0,0,0
d3e716a347eeb715cce3a806132fa2c7a3cdc4b3,0.0,0,0
2c4111694b6c2eb94ddeb945174b58e1595e2c84,0.0,0,0
cb5954ed02e748f31d3ad342f696fb4a702ebc66,0.0,0,0
95e9c03706388ac59631300ed856ef757cad626d,0.03,0,0
fe6f07c0acda9f93179e25710e16368212f56a65,0.0,0,0
9a38947fbae211390a0e02f38bebf0a8a48a4749,0.0,0,0
eb85d3d3edc23b641adcfa7fd86b52e33a512a03,0.0,0,0
8ddfe0f249a8714ec39c7bf793bd6620ea1b4b95,0.0,0,0
59b17aef1dc7b0cccfe30bca3ccd365589a654b3,0.0,0,0
3c57c9ca171adbb664f3a94d4394086114004684,0.04,0,0
0ef971b82bbcba8f93b9b64efe59dd1743354155,0.0,0,0
6a99f90f441a267dc74d8bf1496e1d89119d49b9,0.01,0,0
5ef97289cea7b797e0c50fbeb6f2c91361da0b00,0.01,0,0
8bd94d676bc6c06fe8ce0856df50ca3467faefd4,0.0,0,0
42fa7080783b3d0d8114268638bfcffc6f603dc9,0.0,0,0
8ff1357fe31ea9d0f5295907e1faede49338d027,0.0,0,0
e5e13faa7c058a7b533e1c4cf8cc0bb9b79cfb59,0.0,0,0
0c3208aa628f090ce5a3278e6e53fe89c952f1b0,0.0,0,0
42a23277cd4f9249f1a552208e921a27893a976f,0.0,0,0
c28ce0e2bd96fa93c20282403400e39e160601c7,0.0,1,CWE-264
738221d95a81af70c0ab3024fe0acd9ada80dc6e,0.0,0,0
57e1f0919b5f0c56e465b38baf3bf8625e78993a,0.0,0,0
fc97af145612ebe7b15a7e2713ddc994728aa817,0.0,0,0
e58a0f6db2fe268f6ad9e0c11bbb9fd24e1670f5,0.0,0,0
380b122d5a1ec2928b2ec10eb67c1908038fb7ae,0.0,0,0
0235918aa4f47dcfa516a8cf7f95fa91750cd8ee,0.01,0,0
8e85ffa4b213be809109180142a107a1ac66f4d5,0.0,0,0
60823c6582e21958035d2290cdfafd7154d8705c,0.1,0,0
2883f493645152c3ab688db3010f86826c22c46c,0.03,0,0
b6e33feff64e4e33bc916d09df67a0300dc1a758,0.0,1,CWE-264
4f2515133794cd631d96e30d36fd704c3b7cf3ef,0.0,0,0
46670107deed88b0a4f9829f41674abf366187e7,0.0,0,0
54fb7fb9d0ff1c96849572ff809cc9323e87bfa4,0.0,0,0
61b9577e854d33f30409af798d3edfb62bc492fe,0.0,0,0
5998a297ce1866c1f16f508ab443ae8e3293c21e,0.01,0,0
3eb803aa26d4aa77ab2b1dc71efa77a6a4552a49,0.0,1,CWE-732
e42d072c30bc1841c3eee9b70460613aa2027b87,0.0,0,0
c06b9525ac780f4020d9d78059633eba9b887de6,0.0,0,0
6067dd842cd60bb91a01f2dd8fcba1a5cfcac9f7,0.02,0,0
c8076dfa9dfafbb5455c127719e3ac5b325986b1,0.01,0,0
e82eb541018f5e4a2a20fb4af907e7133fcbf76a,0.0,0,0
54c2d3d51d429441b6927edd477875a550c7f8c7,0.01,1,CWE-404
cfed029c42ba1f1129de0ff3e455fcaf1c7ef9c6,0.0,0,0
3f8c5513caf935ae10b61860b68818a340eb096c,0.0,0,0
c46204a5f64c2e1aa8a864ba90c9a1de76584ecd,0.01,0,0
1464edf7eff4fccc61935130f4868744da86a4d3,0.0,0,0
4825a36139c29e8b84e3f85f87dd87915cd697c2,0.0,0,0
3982183622ae3004ebc11d9385f67014f8642eac,0.0,0,0
f394f7457b52e7839c685abd615a6f3c95a94bda,0.0,0,0
0195b0da3c28b3a48b8f1fc8b0b5a354f1a56265,0.0,0,0
8b387823be8fc3659782445fea63ba36bf4e0659,0.01,0,0
f08cf0e86462a041a560332a45fde6ab473faccc,0.0,0,0
dfa42f18f3fd95e419af9a1369ad591306d039c3,0.0,0,0
96a895c118178fd15b8023894541bde78a5cd2e4,0.01,1,CWE-502
5286cb3895a67726b09b9dc123069f5f1a4c7ac6,0.01,0,0
8d2e125e7b5557ec3a2c76380a4ec0019dbf1b32,0.01,1,CWE-264
bceb972f839702ecf06a70922d3eaec91eca060e,0.02,1,CWE-639
535d295411b3a0f158f4dec0129e9ad5b2ad647b,0.01,0,0
4f249fadb0749d48744833fc0fe65d1978f09c00,0.0,0,0
15bbd4d819b216cc505a4b4582fa835f9fd528dc,0.0,0,0
e911c3e20cfa324e95f49d033cfe636543cce8cb,0.0,0,0
22dea6a7f812a57d087973114f8403d9f45bd194,0.0,0,0
f1915637fc2bd743216727304b56b49de830da78,0.0,0,0
1261e6446586ac153e01a0ba8602cd42cc783093,0.01,1,CWE-639
8a1f9f8aa37370868ea12be6e2feed8049f97e2b,0.01,0,0
f6901c8baad21cee69832bf07c76782cd80983c8,0.02,0,0
602b9ba6b37c4ac4ed445f8c9e9dccd68d631899,0.0,0,0
972fb077a022722113e155ebf564f98ebdbe2b65,0.03,0,0
afa65d1e79eb8b85dbc3483f84c7df927893754a,0.0,1,CWE-200
83875108b5de522efb12a7846e4618ad3e17f18d,0.0,0,0
ee3d55f85a7f5cf3d266030cfacc63964f6a4ae7,0.0,1,CWE-352
fd13b2747ae4a1f4fe37ec49283ab826dda8a595,0.02,1,CWE-327
08f4bbb32dcbe34ab4619716db9b54f933709971,0.0,0,0
28347ebca1c302f0abd4c27f0e8663e84d793f60,0.01,0,0
e6728252a3598527bbda15c7ee17e03bf2c448f1,0.0,0,0
e8033030f99a3010cd4f068b004270b891828520,0.0,0,0
a2598973db8679a5da84cfb2b8f8d8e59daf7ef1,0.0,0,0
f58e0fa76f0e158b3fb4f0978bc60490edb3ea16,0.0,0,0
56d91ebaa1aac8f71b865719f03e0ed744942bd1,0.0,0,0
65bca5c4db1b62dc0eb05f40aaa86dabf898fdae,0.0,0,0
d7b19488d75220eb8409845ad5d3f48d2dfa2193,0.0,0,0
cf35116af7475e497f4e852764a5a754f90f34f7,0.0,0,0
07fec3aa5a7c9fb6b1f8bae6bf6773892a702ea0,0.01,0,0
151fbc20c9ba7ebd3f3c888388331011dd10351d,0.01,0,0
9e822f68bffab349e8ea8e466f4ce8e97c2faad0,0.0,0,0
8ea9fa8eeef196153c86546060a465d78d6ccbc5,0.0,0,0
b93dd95475f0897cad1bf851a8cd1e58aef06251,0.01,0,0
56f1cc12aef1b37ec35f8889105ee109f2c8c925,0.0,0,0
4ae893e1106333d3ed33dfd571264d54bbe4486e,0.0,1,CWE-639
285a994e95a16c56b3f2dd8a72609f0796ad58f7,0.0,0,0
5cc0714840bf8f7797a118e4bac5dabdd20e3f67,0.01,1,CWE-732
2e90e36902c7642ebba68730aecc4781b0911e4b,0.0,1,CWE-89
ac11a14eba5c55c0c41171f14b74e41785cfb4bb,0.0,0,0
ca5ee7c4ee600087125b85eca147dc442c19088d,0.0,0,0
c0b37db12875fe340dbf82fabfea8264f7c61de6,0.0,1,CWE-352
4bb2db0caec69bfa5903fbc81d2635cc17922c46,0.0,0,0
8f7724f9a4ec57d689a436a064e2e047b2ad0d97,0.0,0,0
b362c49b384f19de3fed0a8177e14d1b58fa03ef,0.02,0,0
521b198818e013b927e72961c57951c0043e6df2,0.0,0,0
821e4d7de2d576189f4288d1c2acf9e9a9471f5c,0.0,0,0
f1a03a7ce32683c42add74a57ac5c58872e4c9a5,0.0,1,CWE-200
5a401b2d87526f3ef88405a21c0978a15c6d1895,0.0,0,0
b99e9bff327dde7d175207797a6521025846ea07,0.0,0,0
462e3bd53bcca1c570b81faaf73cbd52a77cea3f,0.0,0,0
8bd8c25e309e9debf877449826bbdb55493dec25,0.0,0,0
efaab4810a781fc8f118cf159f70f2ad2b0ca2f0,0.0,0,0
137fc84fd0bc1bc75b22b1f15df976557afe5b3e,0.03,0,0
febdb1df6c1eb537826ae6f76cdadecbe23447d8,0.01,0,0
7e45832df37522089de57eee527b2985feffddf0,0.0,0,0
a38acc808c0fb56127b612db99f004744e681073,0.0,0,0
8609c43c69932fec2bd5466731824af9335d6b8b,0.0,0,0
29ca4630c3401c6443841bbec54bdde9dc4dbb62,0.0,0,0
b125f4e74be872a4c55ebb6cc1e92ae55d78544a,0.01,0,0
fae7f2e217004de751195b7483e6a4b7dc751e6c,0.0,0,0
569c8efc5f0dd1dcc9c942fd3dd8c1f65a216b9e,0.0,0,0
c1a68363057b7b939fccbe35ab5f9d288e0ef6c1,0.01,0,0
ea30acbc5180e9df7d6b54bf083a9009d79ba45c,0.0,1,CWE-22
0f21b6f6d99e17c0802962e47f96284c40272b01,0.0,0,0
bbed4f1fe3362fbcd42a4d57632f3e44fc82574e,0.0,0,0
67e1d851f0ca0d2ad6ee067776e8b78b32348dc9,0.02,0,0
9704e609db36102d40d074a866799d0fe3930ffa,0.0,0,0
4f5bdbc95f1ad1152396c615aab65b2137d30c7f,0.0,0,0
3f95150a71571a09317d5c9d9bb4b4b1ad53f39d,0.0,1,CWE-200
d0786a1a5036c06770f1c958323387fd682e789e,0.01,0,0
93fc99c5768737a74df4fc57fc97a4c1a2de072c,0.05,0,0
e7913fac8d11b6ca3827e03caf88b7a757097183,0.0,0,0
47d44519584f894c0b8bac55a2e234d532bb14db,0.0,0,0
6c326e7b7bd3aeb7961c82ce8dc7272057ad5c73,0.01,1,CWE-94
29966ba64a927b2f679086292d20cbe7cb13ef51,0.01,0,0
d1b787f961ea4826ab27f5964fb21ea4c641ea8f,0.0,0,0
c72b4571a58de897badc68f400b48fa5cfa45596,0.0,0,0
3aa98577aab4554fe61ceeecdaf98b73fd6865dd,0.0,0,0
af94b743f77d40c511a1b33664bef9e43fc27f86,0.0,0,0
192451c5459f4d7e7d4951571a489be2b1e948c1,0.0,0,0
e0d5f79beca98acf9d023f2e0652809b0b016786,0.01,0,0
381c51a57c88982655e4ec5a266116da86b854ff,0.0,1,CWE-89
903b099b98f268c76f9e3097406ba523e12d47df,0.0,0,0
822593b7676d423b109ff8bf09a5992455fc5b71,0.0,0,0
0a6843f41f6bc2f8fc52019868179279a9b44fdc,0.0,0,0
4889eac089acd05f6725cbeca23d30eff2f84d63,0.0,0,0
6a91351cb14499a1e0594885baebeef563023b0d,0.0,0,0
ff693722639387a7a3ea62e291a8306569392ab9,0.0,0,0
792f1db411375ba1646196f61466b088f7f9f808,0.0,0,0
0724cdb42dcb01a6aa9b6f9b6d2653fa1cb1e39f,0.0,0,0
85b8a7d49ef212ec3e24ade9c5dfb425a7f315e9,0.01,0,0
72cd6e08e889d026c1d32483c990935d01661ca9,0.02,0,0
93381ce282d2f39307a95d5177df3df9686860bf,0.01,0,0
a0652328a26757a90d63697b5c01f5427b1132b5,0.0,0,0
2d13166667d6bceafa424446dbe4732c095b4f3a,0.02,0,0
b3097e0ed0aaa5827cd10108278667a1757eeeed,0.0,0,0
9e6217bf55081b61e96d246b44f4d4833fcb324e,0.0,1,CWE-352
1cee25961124d75cb59610f05fca2be498c000a6,0.0,0,0
d1c684edcddb72c1e937527bc44137c3e8454748,0.0,0,0
8bd44bd39ee2798db4000b94d5c1e116ed2a05de,0.01,0,0
93eb0397c0614fab81adef0e0068c25c6258cc0a,0.0,0,0
e4c69d007bbb3b6e65f1a321ed8b9188d88362db,0.01,0,0
6cf49cf10689bf2ff23fff05928daa23ecdf6fc2,0.0,1,CWE-922
45e6a585c716501a8550e1bb65962daa1f0be8da,0.0,0,0
563f03c53e99d595e2ee8d77d9ad41ccf9fe5d56,0.0,0,0
4c3aeadaab87eb25c651bf7e0d79602173bf1451,0.0,0,0
8a41fc5d9c9e958af2a287a164067c1f85696226,0.0,0,0
c5dafc57207c2e32376f5b83383ac2ee903797e8,0.0,0,0
1bcbaab15a38ce23cfa4e5ddfee507b75b7cc0b4,0.0,0,0
baf2bfbc8bf8cff513732b99dbe8cc5144c60bb3,0.0,0,0
534198cd364ac2f8ac821ccfc724ae7c49e3aa42,0.0,0,0
efe93e31b140b0603132a88288ca05e751efdb9a,0.0,0,0
3079293a69fbb8a7851a3ea2a60cdf7cff5e5703,0.0,0,0
4e81434600caad074df0e2fc9ed500a309862220,0.0,0,0
a30a134c2397a7482bfd8c895f7ec1dc633e2067,0.02,0,0
1fbae17981ab533c6c85a90d826b4dc72efd9079,0.01,1,CWE-502
46a2440826e7f93f637ebb31120995e5ca6b3dac,0.0,0,0
783fa897a05d984bd362d35e6cdba7eb36ea4839,0.0,1,CWE-22
bfa69942568f2c2fbac01be15299a0fa7d849c44,0.0,0,0
e5a31e70d14d5474de8ef3da4a5a0ad9f0505aef,0.0,0,0
bbd6d1904be8aabc703c13badaf02866a324bf6a,0.01,0,0
61a5669efdd43fd5c38877155553c6b62db29de9,0.0,0,0
89669ffe10a9db6343f6ee42239e412c8ad96bde,0.0,0,0
4ca0ef5f9cf58d231cdfca8ac6feaa83c85c903e,0.0,0,0
18fb1fb943b7dbd7f8a76017ee2a67ef13effb85,0.0,0,0
fa94e80f3b2c88d4cdcc809c8e1931e289373e84,0.01,0,0
7fd63e8d23cd1c3eec1ff1b6272321112dc1258c,0.0,0,0
fe2f0599e5f68e37982110c6be2df739844f8466,0.06,0,0
18f6739be48f51dcae40b6b97a8e16b50ba7b707,0.0,0,0
570bff0671e032bbadc84779ccd96e0111b5b744,0.0,0,0
9d6a06977987d6e053924ebb108109b891123150,0.0,0,0
ed08fcd4b38194324461be2703214ec4ab7e9dac,0.0,0,0
40a73a5ca73c9e9e2ff9be1bf823056b108686af,0.01,0,0
f6d2fe471a26fb6ff5894480f50dd55365e62f06,0.0,0,0
42f08b1e273941dffafb3d52dbab605f05a225c1,0.0,1,CWE-200
9f0df8bdb8497674709f1e0494dbb885b898d7ee,0.0,0,0
7545c6e2f21cfb2cdaf2722d629cd1b052b7bbc2,0.01,0,0
f0fd3dc95855e77ddfd8c3765d09c042a62ca4ad,0.0,0,0
62c601d8fdb2da74d0c62737cd924a824462d9ca,0.0,0,0
3ed595e327aee6d45ed0371c98e828d724c26b2d,0.0,0,0
474f063245e7edb2a7a0b6eed4977b88070ed294,0.0,0,0
22e3e694ed703cb0a6e1dcb6bd250c74808b9602,0.0,0,0
1fae5d19bb5accbd2879d80fccf623c85b969274,0.01,0,0
48ac739e75382d43ece2fd71fc18fe65f81974ce,0.0,0,0
127b0970224288803a2c590a295445072d5e77c2,0.01,0,0
1995d0907dae8f571f1148b3dedac30dd289a84b,0.0,0,0
5356af6262318ca3561017cef3fb691b8310a3db,0.0,0,0
acc960c87cd0f5cde2be2b1dcc08041646590243,0.0,0,0
d25ca92d11e4b273022a54210ffd2d805c22a41e,0.0,0,0
3a2e55d5ffbc908f7b6f5f575d08fb6fcd6d38e4,0.0,0,0
8758ed2cffd3be146fc964552545a1cf1bee2706,0.0,0,0
0acd0f82e4def3eaa0e4309239c02fc4f801026e,0.0,0,0
58bfd6bf3bb0ede4c275c3cc91f282cc5e24f928,0.0,0,0
9f1f8c3bc6b09ede3dd9285e3a989337a135505e,0.01,0,0
5033928c84754ac0a6a685e71c75cb3fa20828fc,0.0,0,0
a7514993637aa2f2514fd7e5ab195088efa31482,0.01,0,0
eea2b53224d0652bace6d52146d92fb24abdf68d,0.0,0,0
968009a7090f2d17089591f3e5a92ded94f5b6f3,0.04,0,0
4e7dc5fae919210598d68f740d9d7d4c3af412f6,0.0,0,0
58e01ebb40b9dd792c6059d3783e94c84dda3c14,0.01,0,0
0aff1e4ed8cd225a65878e5bb3ece13fda10943b,0.0,0,0
d1f107f604157f0158b47f2cebd4792678b4be33,0.0,0,0
57f476dc00932876b5d06269026165a58564d29b,0.03,0,0
bba79a745b2a4f2a72fc35491cd3ab99886f1d89,0.0,0,0
48f12d2339f3269f5c2202127a0dc4e7144bfe40,0.0,0,0
1af79020191d4df291b8da190dc03ec7cfe55194,0.0,0,0
8bb9a8c5d115d238a50a1ae2bcd96678d7b67d95,0.0,0,0
bb5280bd62cc0919ed91289bb5bf11f0616b548f,0.01,1,CWE-327
261d9563351a30ea7f8426e26e73277fb442ef4f,0.0,0,0
6eab984b0f925794210f2bf4b350550e8dbdd7e2,0.0,0,0
10c1bceda4e04865b130e6c1df472185ede7d0a8,0.0,0,0
6086118ceda2630dbc5eafabfb113fae678fb6a4,0.0,0,0
491991061e73b2d539f05b3b6e01757e596dfbfc,0.0,1,CWE-521
81ad67cdc6e89465d1503267c78ee570406bcc60,0.0,0,0
9e771aa79cc3cdf2b625b31148247c05efdf4edd,0.0,0,0
3c0e1eda32a1e0d8295dc373c71e6830837f2f28,0.0,0,0
bc9f1894e30014a120fd560daf933c0ce3327f36,0.0,1,CWE-639
89053c926140c1def1bafe8a9ad1a0339919201e,0.0,0,0
92b293eb3d685a832eab15b75344163105befd40,0.0,0,0
af2015753218af77d331fa5398711d308f09b95a,0.0,0,0
bcaf39732167e9cf782104aed19f52ffa52645de,0.01,0,0
25c7866a61806d1f6a9a9046c3851e04ee37b985,0.0,0,0
511087b035aea0c4942942a50397bf69726f8c03,0.0,0,0
4be63d17255b590bad8d80b564a717995f2ee3f3,0.0,0,0
9fa792933b9939c9ca38966d7d5ca4ebe17a605f,0.0,0,0
e8f862ea444d1ccf4699cfcdcd67d30eec4cb1bc,0.0,0,0
0e421000e0ea2c090b6fab0201a6046afceec132,0.12,0,0
0eabef072077bbd49dc5f757564266d1dea52255,0.02,0,0
a135d07df4215861b262bde5aa199a694e745543,0.03,0,0
bbe46a0782cda25011e951a4c7c4f2bd6d68bc06,0.0,1,CWE-200
86c613b126816aee9eecce6cf510f80f83508bd8,0.0,1,CWE-639
dbb5ecf23c0a24bf52d835a30c85ebaddc3911c3,0.0,0,0
3d19b09ef395514e2c7582a3a2e3464b22e6f1fb,0.01,1,CWE-502
9f4480a1b8b7d39cbfb4c9c90c340edf4bf161fb,0.01,0,0
3d622d60cf7c6c609cfc48b774ee0d8aef2d1d85,0.0,0,0
1eb9596a8dc30987f532de989e997df0aeb07b2f,0.0,0,0
81fd8040341a991b482bf3fecec454286274ef79,0.0,0,0
